title,item_category,price,date,store
Макароны Красная цена Рожки 400г,makarony,19.19,19.01.2025,Пятёрочка
Спагетти Красная цена 400г,makarony,20.99,19.01.2025,Пятёрочка
Макароны Ладные перья группа А 400г,makarony,34.99,19.01.2025,Пятёрочка
"Макароны Ладные рожки, 400г",makarony,44.99,19.01.2025,Пятёрочка
Вермишель Ладные длинная 400г,makarony,44.99,19.01.2025,Пятёрочка
Макароны Ладные спираль 400г,makarony,44.99,19.01.2025,Пятёрочка
Вермишель Ладные 400г,makarony,44.99,19.01.2025,Пятёрочка
Макароны Makfa витки 450г,makarony,54.99,19.01.2025,Пятёрочка
Макароны Makfa спирали экспресс 400г,makarony,54.99,19.01.2025,Пятёрочка
"Спагетти Зерница высший сорт, 500г",makarony,54.99,19.01.2025,Пятёрочка
Макароны Зерница Улитки 450г,makarony,54.99,19.01.2025,Пятёрочка
Макароны Зерница Витой рожок 450г,makarony,54.99,19.01.2025,Пятёрочка
Макароны Зерница Ракушки 450г,makarony,54.99,19.01.2025,Пятёрочка
Вермишель Зерница 450г,makarony,54.99,19.01.2025,Пятёрочка
Макароны Makfa Спагетти 450г,makarony,54.99,19.01.2025,Пятёрочка
Макароны Baisad рожки 450г,makarony,61.99,19.01.2025,Пятёрочка
Макароны Baisad пружинка группа А 450г,makarony,61.99,19.01.2025,Пятёрочка
Макароны Baisad перья 450г,makarony,61.99,19.01.2025,Пятёрочка
Макароны Baisad спагетти 450г,makarony,61.99,19.01.2025,Пятёрочка
Спагетти Шебекинские №2 тонкие 450г,makarony,63.99,19.01.2025,Пятёрочка
Вермишель Шебекинские №111 легкая 450г,makarony,63.99,19.01.2025,Пятёрочка
Макароны Шебекинские перья №343 450г,makarony,63.99,19.01.2025,Пятёрочка
"Макароны Шебекинские спирали №366, 450г",makarony,63.99,19.01.2025,Пятёрочка
Макароны Шебекинские рожок полубублик №202 450г,makarony,63.99,19.01.2025,Пятёрочка
Лапша Продукты от Масловой по-домашнему яичная 200г,makarony,63.99,19.01.2025,Пятёрочка
Макароны Шебекинские улитки №295 группа А 450г,makarony,63.99,19.01.2025,Пятёрочка
Макароны Шебекинские Головоломки 450г,makarony,64.99,19.01.2025,Пятёрочка
Лапша Ameria №120 Яичная 400г,makarony,66.99,19.01.2025,Пятёрочка
Макароны Baisad Спираль высший сорт 450г,makarony,67.19,19.01.2025,Пятёрочка
Лапша Караван-Сарай бесбармачная 250г,makarony,67.99,19.01.2025,Пятёрочка
Лапша Караван Сарай лагманная 250г,makarony,67.99,19.01.2025,Пятёрочка
Макароны Baisad Гребешки 450г,makarony,67.99,19.01.2025,Пятёрочка
Макароны Шебекинские №400 Бабочки 350г,makarony,71.49,19.01.2025,Пятёрочка
Макароны Trattoria di Maestro Turatti Farfalle Бантики 450г,makarony,79.99,19.01.2025,Пятёрочка
"Спагетти Trattoria di Maestro Turatti, 450г",makarony,79.99,19.01.2025,Пятёрочка
Макароны Pasteroni Грандине Птитим №122 400г,makarony,79.99,19.01.2025,Пятёрочка
Макароны Шебекинские Спирали три цвета 450г,makarony,89.99,19.01.2025,Пятёрочка
Спагетти Federici №3 из риса и кукурузы без глютена 250г,makarony,99.99,19.01.2025,Пятёрочка
Макароны Federici №42 спиральки 400г,makarony,99.99,19.01.2025,Пятёрочка
Лапша Домшим Соба гречневая 250г,makarony,102.99,19.01.2025,Пятёрочка
Лапша Домшим Рамен пшеничная 250г,makarony,102.99,19.01.2025,Пятёрочка
Лапша Домшим Удон пшеничная 250г,makarony,102.99,19.01.2025,Пятёрочка
Макароны Barilla Спагетти n.5 450г,makarony,104.99,19.01.2025,Пятёрочка
Макароны Barilla Капеллини n.1 450г,makarony,104.99,19.01.2025,Пятёрочка
Макароны Barilla Баветте n.13 450г,makarony,104.99,19.01.2025,Пятёрочка
Макароны Barilla Пенне Ригате n.73 450г,makarony,104.99,19.01.2025,Пятёрочка
Макароны Barilla Пипе Ригате n.91 450г,makarony,104.99,19.01.2025,Пятёрочка
Макароны Barilla Джирандоле n.34 450г,makarony,104.99,19.01.2025,Пятёрочка
Макароны Barilla Risoni n.26 450г,makarony,129.99,19.01.2025,Пятёрочка
Макароны Baisad Рожки с вложением сырного соуса Чеддер 270г,makarony,139.99,19.01.2025,Пятёрочка
Лапша Чим Чим Удон пшеничная 250г,makarony,149.99,19.01.2025,Пятёрочка
Макароны Liguori Farfalle №30 450г,makarony,149.99,19.01.2025,Пятёрочка
Спагетти Liguori №3 450г,makarony,149.99,19.01.2025,Пятёрочка
Макароны Trattoria di Maestro Turatti Гнёзда 450г,makarony,152.99,19.01.2025,Пятёрочка
Лапша Чим Чим Рамен яичная 250г,makarony,154.99,19.01.2025,Пятёрочка
Лапша Sen Soy Premium Rice Vermicelli рисовая 300г,makarony,179.99,19.01.2025,Пятёрочка
Спагетти Federici №3 без глютена из красной чечевицы 250г,makarony,199.99,19.01.2025,Пятёрочка
Макароны Barilla Лазанья 500г,makarony,279.99,19.01.2025,Пятёрочка
Яйцо куриное С2 10шт.,aitsa,74.99,19.01.2025,Пятёрочка
Яйцо куриное столовое С1 10шт.,aitsa,88.99,19.01.2025,Пятёрочка
Яйцо куриное отборное 10шт.,aitsa,95.99,19.01.2025,Пятёрочка
Яйцо куриное Лето пищевое С1 10шт.,aitsa,114.99,19.01.2025,Пятёрочка
Яйцо куриное Окское столовое С1 10шт.,aitsa,119.99,19.01.2025,Пятёрочка
Яйцо куриное Село Зеленое Деревенское С1 10шт.,aitsa,124.99,19.01.2025,Пятёрочка
Яйца Вкус & Польза Активита куриные пищевые столовые С1 10шт.,aitsa,129.99,19.01.2025,Пятёрочка
Яйцо куриное Волжанин С1 10шт.,aitsa,129.99,19.01.2025,Пятёрочка
Яйцо куриное Волжанин С1 белое 10шт,aitsa,129.99,19.01.2025,Пятёрочка
Яйца Волжанин куриные CO 10шт,aitsa,134.99,19.01.2025,Пятёрочка
Яйцо куриное Роскар Экстра СО 10шт.,aitsa,139.99,19.01.2025,Пятёрочка
Яйцо куриное Окское столовое СО 10шт.,aitsa,139.99,19.01.2025,Пятёрочка
Белок яичный Вкус & Польза пастеризованный жидкий охлажденный 330мл,aitsa,144.99,19.01.2025,Пятёрочка
Яйцо куриное Село Зеленое Деревенское С0 10шт.,aitsa,144.99,19.01.2025,Пятёрочка
Яйцо перепелиное Селяночка 20шт.,aitsa,164.99,19.01.2025,Пятёрочка
Яйцо куриное Лето С1 20шт.,aitsa,234.99,19.01.2025,Пятёрочка
Яйцо куриное С1 30шт.,aitsa,253.99,19.01.2025,Пятёрочка
Яйцо куриное Окское С1 белое 30 шт.,aitsa,349.99,19.01.2025,Пятёрочка
Сосиски Черкизово Филейные с куриной грудкой вареные 270г,sosiski,109.99,19.01.2025,Пятёрочка
Сосиски Ядрена копоть Классические охлажденные 300г,sosiski,129.99,19.01.2025,Пятёрочка
Сосиски Ядрена копоть с сыром из мяса цыплят вареные 300г,sosiski,139.99,19.01.2025,Пятёрочка
Сосиски Вязанка Сливушки 330г,sosiski,149.99,19.01.2025,Пятёрочка
Шпикачки Мясницкий Ряд Для Завтрака из мяса птицы вареные 360г,sosiski,149.99,19.01.2025,Пятёрочка
Сардельки Мясная ферма Говяжьи оригинальные 400г,sosiski,159.99,19.01.2025,Пятёрочка
Сосиски Мираторг Оригинальные охлажденные 350г,sosiski,159.99,19.01.2025,Пятёрочка
Сосиски Мясницкий Ряд вареные сливочные охлажденные 420г,sosiski,169.99,19.01.2025,Пятёрочка
Сосиски Идель Восточные с говядиной 450г,sosiski,169.99,19.01.2025,Пятёрочка
Колбаски МД Бородина Крошка нямми вареные 240г,sosiski,179.99,19.01.2025,Пятёрочка
Сосиски Вязанка молочные 450г,sosiski,199.99,19.01.2025,Пятёрочка
Сосиски Мясная ферма Баварские вареные 370г,sosiski,209.99,19.01.2025,Пятёрочка
Сосиски ИндиЛайт Грандос вареные из мяса индейки 440г,sosiski,219.99,19.01.2025,Пятёрочка
Сосиски Рублёвский Рублёвские варёные 430г,sosiski,229.99,19.01.2025,Пятёрочка
Сосиски Ближние Горки Баварские вареные 450г,sosiski,249.99,19.01.2025,Пятёрочка
Сардельки Рублевский Докторские вареные 400г,sosiski,269.99,19.01.2025,Пятёрочка
Сосиски Окраина с натуральным молоком охлажденные 420г,sosiski,279.99,19.01.2025,Пятёрочка
Шпикачки Папа может сочные вареные 400г,sosiski,308.99,19.01.2025,Пятёрочка
Сосиски Останкино сливочные вареные 410г,sosiski,309.99,19.01.2025,Пятёрочка
Сардельки Ремит телячьи вареные 460г,sosiski,319.99,19.01.2025,Пятёрочка
Сосиски Папа Может сочные 600г,sosiski,339.99,19.01.2025,Пятёрочка
Сосиски Клинский Молочные ГОСТ 470г,sosiski,429.99,19.01.2025,Пятёрочка
Сырный продукт По-российски классический,syr,40.19,19.01.2025,Пятёрочка
Сыр Красная цена Российский 45% БЗМЖ,syr,54.29,19.01.2025,Пятёрочка
Сыр Liebendorf Гауда полутвердый 45% БЗМЖ,syr,89.99,19.01.2025,Пятёрочка
Сыр Вкус & Польза Голландский 45% БЗМЖ,syr,99.79,19.01.2025,Пятёрочка
Сыр Красная цена Голландский,syr,104.9,19.01.2025,Пятёрочка
Сыр Liebendorf Маасдам полутвердый 45% БЗМЖ,syr,105.99,19.01.2025,Пятёрочка
Сыр Liebendorf Тильзитер 45% БЗМЖ,syr,109.9,19.01.2025,Пятёрочка
Сыр Liebendorf Эдам полутвердый 45% БЗМЖ,syr,109.9,19.01.2025,Пятёрочка
Сыр Ламбер 50% Халяль БЗМЖ 500г,syr,119.99,19.01.2025,Пятёрочка
Сыр Радость вкуса Веселый Роджер 20% БЗМЖ 160г,syr,129.99,19.01.2025,Пятёрочка
Сыр Вкус & Польза Пармезан молодой фасованный 40% БЗМЖ,syr,133.9,19.01.2025,Пятёрочка
Сыр Белебеевский Российский 50% БЗМЖ 120г,syr,139.99,19.01.2025,Пятёрочка
Пармезан Trattoria di Maestro Turatti твердый 40% БЗМЖ,syr,139.99,19.01.2025,Пятёрочка
Сыр Истринская сыроварня Олега Сироты Губернаторский 50% БЗМЖ,syr,168.4,19.01.2025,Пятёрочка
Сыр полутвердый Брест-Литовск Российский 50% БЗМЖ 200г,syr,169.99,19.01.2025,Пятёрочка
Сыр Oldenburger с грецким орехом нарезка 45% БЗМЖ 125г,syr,179.99,19.01.2025,Пятёрочка
Сыр Брест-Литовск Монастырский 45% БЗМЖ 200г,syr,179.99,19.01.2025,Пятёрочка
Сыр  Истринская сыроварня Олега Сироты Истринский 50% БЗМЖ,syr,189.9,19.01.2025,Пятёрочка
Сыр Брест-Литовск сливочный 50% БЗМЖ 200г,syr,189.99,19.01.2025,Пятёрочка
Сыр Белебеевский Классический полутвердый 45% БЗМЖ 190г,syr,189.99,19.01.2025,Пятёрочка
Сыр Сыробогатов Швейцарский 45% БЗМЖ 180г,syr,189.99,19.01.2025,Пятёрочка
Сыр Laime Пармезан 40% БЗМЖ,syr,189.99,19.01.2025,Пятёрочка
Сыр твёрдый LiebenDorf Голландский тертый 45% БЗМЖ 200г,syr,199.99,19.01.2025,Пятёрочка
Сыр Вкуснотеево Тильзитер премиум 45% БЗМЖ 200г,syr,199.99,19.01.2025,Пятёрочка
Сыр полутвердый ЭкоНива Щучанский 50% БЗМЖ 200г,syr,209.99,19.01.2025,Пятёрочка
Сыр Радость вкуса Топленочка с фенугреком 45% БЗМЖ 180г,syr,219.99,19.01.2025,Пятёрочка
Сыр Брест-Литовск маасдам 45% БЗМЖ 200г,syr,229.99,19.01.2025,Пятёрочка
Сыр La Paulina Гойя 40% БЗМЖ,syr,239.9,19.01.2025,Пятёрочка
Сыр Тысяча Озер легкий 15% БЗМЖ 200г,syr,249.99,19.01.2025,Пятёрочка
Сыр Dolce Granto Пармезан тертый 40% БЗМЖ 150г,syr,269.99,19.01.2025,Пятёрочка
Сыр Excelsior Sardo 45% БЗМЖ 180г,syr,269.99,19.01.2025,Пятёрочка
Пармезан Dolce Granto 40% БЗМЖ 200г,syr,279.99,19.01.2025,Пятёрочка
Сыр Cheese Gallery Чеддер красный 50% БЗМЖ 200г,syr,279.99,19.01.2025,Пятёрочка
Сыр Endorf Tulyere твердый 50% БЗМЖ 200г,syr,299.99,19.01.2025,Пятёрочка
Сыр Laime  Пармезан 40% БЗМЖ 100г,syr,299.99,19.01.2025,Пятёрочка
Сыр твердый ЭкоНива Dürr Classic 3 месяца выдержки 50% БЗМЖ 200г,syr,329.99,19.01.2025,Пятёрочка
Сыр Natura Сливочный 45% БЗМЖ 200г,syr,329.99,19.01.2025,Пятёрочка
Сыр Ламбер 50% БЗМЖ 230г,syr,336.99,19.01.2025,Пятёрочка
Сыр Ларец с грецкими орехами 45% БЗМЖ 245г,syr,399.99,19.01.2025,Пятёрочка
Сыр Emandhof Hard extra 40% БЗМЖ,syr,1099.99,19.01.2025,Пятёрочка
Сыр Gruyere твердый 49% БЗМЖ,syr,3399.0,19.01.2025,Пятёрочка
Чевапчичи Мираторг из говядины охлажденные 300г,myaso,213.99,19.01.2025,Пятёрочка
Бефстроганов Мираторг из говядины охлажденный 400г,myaso,409.99,19.01.2025,Пятёрочка
Бедро говяжье Мираторг Black Angus мякоть охлажденное 800г,myaso,1089.0,19.01.2025,Пятёрочка
"Булочка АШАН Кайзерка, 60 г",hleb,9.99,19.01.2025,Ашан
"Булочка АШАН, 50 г",hleb,9.99,19.01.2025,Ашан
"Пампушка АШАН с чесноком, 30 г",hleb,9.99,19.01.2025,Ашан
"Булочка АШАН Кайзерка с кунжутом, 60 г",hleb,11.99,19.01.2025,Ашан
"Булочка АШАН по-деревенски, 50 г",hleb,11.99,19.01.2025,Ашан
"Булочка АШАН с луком, 50 г",hleb,11.99,19.01.2025,Ашан
"Булочка АШАН 8 злаков, 50 г",hleb,12.99,19.01.2025,Ашан
"Бриошь «Смак» Французские улочки с кусочками шоколада, 30 г",hleb,13.9,19.01.2025,Ашан
"Булочка «Смак» Французская булочка бриошь с вишневой начинкой, 40 г",hleb,15.9,19.01.2025,Ашан
"Булочка «Смак» Французская булочки Бриошь с шоколадной начинкой, 40 г",hleb,15.9,19.01.2025,Ашан
"Булочка АШАН с изюмом, 60 г",hleb,16.9,19.01.2025,Ашан
"Булочка АШАН сдобная с шоколадом, 60 г",hleb,16.9,19.01.2025,Ашан
"Соломка «Каждый день» сладкая, 100 г",hleb,16.99,19.01.2025,Ашан
"Соломка «Каждый день» соленая, 100 г",hleb,16.99,19.01.2025,Ашан
"Мини-багет АШАН Арбатский с кунжутом, 125 г",hleb,19.99,19.01.2025,Ашан
"Хлеб белый пшеничный «Каждый день», 380 г",hleb,20.99,19.01.2025,Ашан
"Сушки «Каждый День» простые, 200 г",hleb,23.98,19.01.2025,Ашан
"Хлеб ржано-пшеничный «Каждый день» Дарницкий без сахара, 650 г",hleb,23.99,19.01.2025,Ашан
"Пита «Каждый день» Арабская, 150 г",hleb,24.98,19.01.2025,Ашан
"Багет АШАН Пшеничный, 250 г",hleb,24.99,19.01.2025,Ашан
"Ватрушка «Каждый день» с творожной начинкой, 80 г",hleb,24.99,19.01.2025,Ашан
"Слойка «Каждый день» Свердловская, 80 г",hleb,25.98,19.01.2025,Ашан
"Круассан «Яшкино» с шоколадным кремом, 45 г",hleb,25.99,19.01.2025,Ашан
"Круассан «Яшкино» со сливочным кремом, 45 г",hleb,25.99,19.01.2025,Ашан
"Круассан АШАН классический, 45 г",hleb,25.99,19.01.2025,Ашан
"Мини-багет АШАН Гурман, 125 г",hleb,25.99,19.01.2025,Ашан
"Мини-багет АШАН Французский традиционный, 150 г",hleb,25.99,19.01.2025,Ашан
"Мини-багет АШАН с луком, 125 г",hleb,25.99,19.01.2025,Ашан
"Хлеб АШАН Французский, 300 г",hleb,25.99,19.01.2025,Ашан
"Хлебные палочки «Каждый день», 150 г",hleb,25.99,19.01.2025,Ашан
"Мини-багет АШАН Французский фитнес, 160 г",hleb,26.99,19.01.2025,Ашан
"Булочка «Каждый день» с изюмом, 80 г",hleb,29.98,19.01.2025,Ашан
"Лепешка «Каждый день» тандырная, 250 г",hleb,29.98,19.01.2025,Ашан
"Хлеб АШАН деревенский с отрубями, 300 г",hleb,29.99,19.01.2025,Ашан
"Хлеб белый «Каждый день» в нарезке, 380 г",hleb,29.99,19.01.2025,Ашан
"Батон пшеничный «Щелковохлеб» Щелковский нарезка, 200 г",hleb,30.99,19.01.2025,Ашан
"Сдоба «Хлебозавод №28» с маком, 80 г",hleb,30.99,19.01.2025,Ашан
"Булочка «Каждый день» с маком, 80 г",hleb,31.98,19.01.2025,Ашан
"Чиабатта АШАН, 100 г",hleb,31.99,19.01.2025,Ашан
"Кекс «Каждый день» с изюмом, 85 г",hleb,32.98,19.01.2025,Ашан
"Молоко «Каждый День» ультрапастеризованное 1,5%, 200 мл",moloko,26.99,19.01.2025,Ашан
"Молоко питьевое «Каждый день» ультрапастеризованное 2,5% БЗМЖ, 200 мл",moloko,27.99,19.01.2025,Ашан
"Молоко «Каждый День» ультрапастеризованное 3,2% БЗМЖ, 200 мл",moloko,28.99,19.01.2025,Ашан
"Молоко «Вологодское» ультрапастеризованное 3,2% БЗМЖ, 200 мл",moloko,29.99,19.01.2025,Ашан
"Молоко детское АШАН Красная птица Baby ультрапастеризованное 3,2% с 8 мес., 200 мл",moloko,38.99,19.01.2025,Ашан
"Молоко «Каждый день» пастеризованное 2,5% БЗМЖ, 900 мл",moloko,39.99,19.01.2025,Ашан
"Молоко детское «ЭкоНива» ультрапастеризованное 3,2%, 200 мл",moloko,39.99,19.01.2025,Ашан
"Молоко пастеризованное «Каждый день» пастеризованное 3,2% БЗМЖ, 900 мл",moloko,40.98,19.01.2025,Ашан
"Молоко детское «Тема» ультрапастеризованное обогащенное 3.2%, 200 мл",moloko,45.99,19.01.2025,Ашан
"Молоко Parmalat ультрапастеризованное 3,5% БЗМЖ, 0,2 л",moloko,47.99,19.01.2025,Ашан
"Молоко стерилизованное Parmalat стерилизованное 1,8%, 200 мл",moloko,48.99,19.01.2025,Ашан
"Молоко питьевое «Асеньевская ферма» отборное 3,4-6% БЗМЖ, 330 мл",moloko,49.99,19.01.2025,Ашан
"Молоко детское «Агуша» стерилизованное с витаминами и йодом 2,5%, 200 мл",moloko,52.9,19.01.2025,Ашан
"Молоко питьевое «Княгинино» пастеризованное 3,2% БЗМЖ, 430 г",moloko,52.99,19.01.2025,Ашан
"Молоко «Княгинино» 1,5% БЗМЖ, 430 г",moloko,53.99,19.01.2025,Ашан
"Молоко питьевое «Каждый день» пастеризованное 1,5% БЗМЖ, 900мл",moloko,54.99,19.01.2025,Ашан
"Молоко безлактозное «Северная долина» 1,5%, 400 мл",moloko,55.9,19.01.2025,Ашан
"Молоко топленое «Княгинино 3,5% БЗМЖ, 430 г",moloko,55.99,19.01.2025,Ашан
"Молоко детское «Крепыш» стерилизованное 3,2%, 200 мл",moloko,56.99,19.01.2025,Ашан
"Молоко ультрапастеризованное Parmalat безлактозное 1,8%, 200 мл",moloko,57.99,19.01.2025,Ашан
"Молоко «Каждый день» пастеризованное  2,5% БЗМЖ, 900 мл",moloko,59.99,19.01.2025,Ашан
"Молоко пастеризованное «Каждый день» питьевое 3,2% БЗМЖ, 0,9 л",moloko,61.99,19.01.2025,Ашан
"Молоко «Каждый день» пастеризованное цельное БЗМЖ, 900 мл",moloko,64.99,19.01.2025,Ашан
"Молоко питьевое «Зеленоградское» пастеризованное 3,5-4,5% БЗМЖ, 500 мл",moloko,67.99,19.01.2025,Ашан
"Молоко ультрапастеризованное «Каждый День» 1,5% БЗМЖ, 1 л",moloko,67.99,19.01.2025,Ашан
"Молоко козье «Козочка с облачка» 2,8-5,6% БЗМЖ, 200 мл",moloko,69.99,19.01.2025,Ашан
"Молоко ультрапастеризованное «Каждый День» 2,5% БЗМЖ, 1 л",moloko,74.99,19.01.2025,Ашан
"Молоко питьевое «Хорошее дело» пастеризованное 2,5% БЗМЖ, 930 мл",moloko,75.99,19.01.2025,Ашан
"Молоко «МОЛКОМ» питьевое Российское 2,5% БЗМЖ, 950 г",moloko,79.9,19.01.2025,Ашан
"Молоко питьевое «Хорошее дело» пастеризованное 3,2% БЗМЖ, 930 мл",moloko,79.99,19.01.2025,Ашан
"Молоко питьевое «Каждый день» Топленое 3,2% БЗМЖ, 1 л",moloko,81.99,19.01.2025,Ашан
"Молоко питьевое «Можайское» топленое стерилизованное 3,2% БЗМЖ, 450 мл",moloko,81.99,19.01.2025,Ашан
"Молоко питьевое «Вологодское» пастеризованное 3,2% БЗМЖ, 930 г",moloko,83.99,19.01.2025,Ашан
"Молоко питьевое «Зеленоградское» пастеризованное 3,5-4,5% БЗМЖ, 1 мл",moloko,83.99,19.01.2025,Ашан
"Молоко АШАН Красная птица  отборное 3.4-6.0% БЗМЖ, 1 л",moloko,84.9,19.01.2025,Ашан
"Молоко питьевое «Вологодское» пастеризованное 2,5% БЗМЖ, 930 г",moloko,84.99,19.01.2025,Ашан
"Молоко питьевое «Можайское» стерилизованное 3,5% БЗМЖ, 450 мл",moloko,85.99,19.01.2025,Ашан
"Молоко «Простоквашино» пастеризованное 1,5% БЗМЖ, 930 мл",moloko,86.99,19.01.2025,Ашан
"Молоко питьевое «Экомилк» пастеризованное 2,5% БЗМЖ, 930 мл",moloko,87.96,19.01.2025,Ашан
"Молоко «Княгинино» 2,5% БЗМЖ, 930 г",moloko,88.99,19.01.2025,Ашан
"Масло сливочное «Экомилк» несоленое высший сорт 82,5%, 180 г",maslo,239.0,19.01.2025,Ашан
"Масло сливочное «Тысяча Озер» Традиционное 82,5% БЗМЖ, 180 г",maslo,249.0,19.01.2025,Ашан
"Масло сладкосливочное «Искренне Ваш» 82,5%, 180 г",maslo,249.99,19.01.2025,Ашан
"Масло сладкосливочное «Брест-Литовск» несоленое 72,5%, 180 г",maslo,259.99,19.01.2025,Ашан
"Масло сладкосливочное «Брест-Литовск» несоленое 82,5%, 180 г",maslo,269.99,19.01.2025,Ашан
"Масло сливочное «Коровка из Кореновки» 82,5% БЗМЖ, 170 г",maslo,269.99,19.01.2025,Ашан
"Масло сливочное «Село Зеленое» Традиционное 82,5%,175 г",maslo,279.99,19.01.2025,Ашан
"Масло сливочное «Вкуснотеево» Традиционное 82,5%, 200 г",maslo,299.96,19.01.2025,Ашан
"Масло сливочное «Брест-Литовск» несоленое 82,5% БЗМЖ, 400 г",maslo,619.99,19.01.2025,Ашан
"Масло сливочное «Тысяча Озер» 82% БЗМЖ, 400 г",maslo,635.99,19.01.2025,Ашан
"Масло сливочное «Коровка из Кореновки» Традиционное 82,5% БЗМЖ, 400 г",maslo,731.88,19.01.2025,Ашан
"Крупа пшеничная «Каждый день», 800 г",krupa,25.98,19.01.2025,Ашан
"Крупа ячневая «Каждый день», 800 г",krupa,26.98,19.01.2025,Ашан
"Крупа перловая «Каждый день», 1 кг",krupa,26.98,19.01.2025,Ашан
"Макаронные изделия «Каждый день» Спиральки, 500 г",makarony,23.99,19.01.2025,Ашан
"Макаронные изделия «Каждый день» Перья, 500 г",makarony,23.99,19.01.2025,Ашан
"Макаронные изделия «Каждый день» Рожки, 500 г",makarony,23.99,19.01.2025,Ашан
"Макаронные изделия «Каждый день» Вермишель, 500 г",makarony,23.99,19.01.2025,Ашан
"Макаронные изделия «Каждый день» Ракушки, 500 г",makarony,23.99,19.01.2025,Ашан
"Макаронные изделия «Каждый день» Спагетти, 500 г",makarony,23.99,19.01.2025,Ашан
"Макаронные изделия Lady Brand Bean лапша стеклянная без глютена, 35 г",makarony,49.9,19.01.2025,Ашан
"Макаронные изделия IMPERIAL CUISINE лапша домашняя удон без пучков, 400 г",makarony,49.9,19.01.2025,Ашан
"Макаронные изделия Makfa Макфики Любимые игрушки, 250 г",makarony,49.9,19.01.2025,Ашан
"Макаронные изделия Makfa Ракушечки для заправки бульонов и супов, 250 г",makarony,49.9,19.01.2025,Ашан
"Макаронные изделия Makfa Макфики Веселый алфавит, 300 г",makarony,49.9,19.01.2025,Ашан
"Макаронные изделия IMPERIAL CUISINE лапша гречневая соба без пучков, 400 г",makarony,49.9,19.01.2025,Ашан
"Макаронные изделия Makfa Макфики Подводный мир, 250 г",makarony,49.95,19.01.2025,Ашан
"Перья АШАН Красная птица, 500 г",makarony,49.99,19.01.2025,Ашан
"Макаронные изделия АШАН Красная птица вермишель, 500 г",makarony,49.99,19.01.2025,Ашан
"Спагетти АШАН Красная птица, 500 г",makarony,49.99,19.01.2025,Ашан
"Макароны АШАН Красная птица , 400 г",makarony,49.99,19.01.2025,Ашан
"Ракушки АШАН Красная птица , 500 г",makarony,49.99,19.01.2025,Ашан
"Макаронные изделия АШАН Красная птица Рожки, 500 г",makarony,49.99,19.01.2025,Ашан
"Макаронные изделия Ameria Бешбармак №55, 400 г",makarony,49.99,19.01.2025,Ашан
"Пружинки АШАН Красная птица, 500 г",makarony,54.9,19.01.2025,Ашан
"Макаронные изделия АШАН Красная птица Farfalle бантики, 500 г",makarony,54.9,19.01.2025,Ашан
"Макаронные изделия Makfa лапша длинная, 450 г",makarony,59.96,19.01.2025,Ашан
"Макаронные изделия Makfa вермишель, 450 г",makarony,59.96,19.01.2025,Ашан
"Макаронные изделия Makfa виток, 450 г",makarony,59.96,19.01.2025,Ашан
"Макаронные изделия Makfa Рожки экспресс, 400 г",makarony,59.96,19.01.2025,Ашан
"Макаронные изделия Makfa Капеллини вермишель, 450 г",makarony,59.96,19.01.2025,Ашан
"Макаронные изделия Makfa улитки, 450 г",makarony,59.96,19.01.2025,Ашан
"Спагетти Makfa, 450 г",makarony,59.96,19.01.2025,Ашан
"Перья Makfa любительские, 450 г",makarony,59.96,19.01.2025,Ашан
"Макаронные изделия Makfa вермишель длинная, 400 г",makarony,59.96,19.01.2025,Ашан
"Макаронные изделия Makfa трубочки, 450 г",makarony,59.96,19.01.2025,Ашан
"Макаронные изделия Makfa Рожки гладкие, 450 г",makarony,59.96,19.01.2025,Ашан
"Макаронные изделия Makfa Ракушки, 450 г",makarony,59.96,19.01.2025,Ашан
"Макаронные изделия Makfa спиральки экспресс, 400 г",makarony,59.96,19.01.2025,Ашан
"Макаронные изделия Makfa Петушиные Гребешки, 450 г",makarony,59.96,19.01.2025,Ашан
"Макаронные изделия Makfa спирали, 450 г",makarony,59.96,19.01.2025,Ашан
"Макарошки АШАН Красная птица детские фигурные, 300 г",makarony,59.99,19.01.2025,Ашан
"Макаронные изделия Granmulino спираль №41, 450 г",makarony,63.99,19.01.2025,Ашан
"Макаронные изделия Federici №96 вермишель, 400 г",makarony,67.96,19.01.2025,Ашан
"Социальный товар Яйца куриные С2, 10 шт",aitsa,76.99,19.01.2025,Ашан
"Социальный товар Яйца куриные С1, 10 шт",aitsa,99.99,19.01.2025,Ашан
"Яйца куриные «Окское» С2, 10 шт",aitsa,99.99,19.01.2025,Ашан
"Яйца куриные «Окское» С1, 10 шт",aitsa,119.99,19.01.2025,Ашан
"Яйца куриные «Синявинское» Жемчужинка С2, 10 шт",aitsa,119.99,19.01.2025,Ашан
"Яйца куриные «Окское» С0, 10 шт",aitsa,129.99,19.01.2025,Ашан
"Яйца куриные «Синявинское» К завтраку С1, 10 шт",aitsa,129.99,19.01.2025,Ашан
"Яйца куриные «Зерновой откорм» С0, 10 шт",aitsa,139.9,19.01.2025,Ашан
"Яйца куриные «Волжанин» С1, 10 шт",aitsa,139.99,19.01.2025,Ашан
"Яйца куриные «Лето» С1, 10 шт",aitsa,139.99,19.01.2025,Ашан
"Яйца куриные «Экстра» С0, 10 шт",aitsa,142.96,19.01.2025,Ашан
"Яйца куриные «Вараксино» деревенские белые С1, 10 шт",aitsa,144.99,19.01.2025,Ашан
"Яйца куриные «Синявское» Деревенские С0, 10 шт",aitsa,144.99,19.01.2025,Ашан
